Categoria,Tipo de Indices ,Ano,Mês,date,Comentarios,Global,Comércio,Alojamento e restauração,Transporte e armazenagem,Indústria,Electricidade,Água e saneamento,Outros serviços
Variações,Volume de negócios,1991,12,dez/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-0.1,6,4.1,-7.7,-0.4,0.3,-4.4,1.7
Variações acumuladas,Emprego,1991,1,Jan-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",0.4,6.7,-6,-7.8,2.9,9.9,-2.9,-0.3
Variações acumuladas,Emprego,1991,2,fev/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-2.7,0.9,-15.3,-17,-0.2,13.4,-0.6,-0.3
Variações acumuladas,Emprego,1991,3,Mar-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-7.9,-2,-17.6,-23,-7.2,3.5,-8.4,-0.7
Variações acumuladas,Emprego,1991,4,abr/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-8.6,-8.3,-9.5,-32.4,-5.8,-0.6,-6.2,2.7
Variações acumuladas,Emprego,1991,5,mai/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-9.9,-9.9,-14.3,-23.2,-5.1,-6.8,-13.4,3.2
Variações acumuladas,Emprego,1991,6,Jun-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-8.9,-19.8,-11.3,-20.2,-6.6,2,-9.1,2.9
Variações acumuladas,Emprego,1991,7,Jul-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-5.3,-22.1,-4.7,-22.1,-2.1,10,-0.8,4.6
Variações acumuladas,Emprego,1991,8,ago/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-5,-24,-6,-27.8,5.1,13.1,-1.2,6.1
Variações acumuladas,Emprego,1991,9,set/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-7.4,-33,-12.2,-37.6,1.5,21.3,0.6,7.7
Variações acumuladas,Emprego,1991,10,out/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-6.4,-29.6,-7.5,-36.1,4.5,22.6,-5.2,6.4
Variações acumuladas,Emprego,1991,11,Nov-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-9.6,-37,-14.4,-37.1,5.1,13.7,-3.9,6.6
Variações acumuladas,Emprego,1991,12,dez/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-10.4,-40.8,-17.9,-43.8,6.7,13.3,3.7,6.2
Variações acumuladas,Horas trabalhadas,1991,1,Jan-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-0.7,7.1,-3.7,-1.1,0.4,-3.7,-3.7,-0.5
Variações acumuladas,Horas trabalhadas,1991,2,fev/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-3,12.4,-8.5,-4,3.2,-8.1,-12.8,-2.9
Variações acumuladas,Horas trabalhadas,1991,3,Mar-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-5.6,3.2,-17.6,-3.9,0.6,-6.7,-16.4,1.6
Variações acumuladas,Horas trabalhadas,1991,4,abr/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-3.7,12.9,-21.6,0.8,2.2,-9.1,-10,-1
Variações acumuladas,Horas trabalhadas,1991,5,mai/91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-5.9,14,-29.1,2.5,-2.4,-15.2,-9.2,-2.1
Variações acumuladas,Horas trabalhadas,1991,6,Jun-91,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",-3.7,21.6,-31.9,4.6,-1.9,-9.8,-6,-2.6
